stdio    D E:\LIBS\LIBS71Build\allegro\src\file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\Users\roger\Dropbox\Programs\SwiftForth_3.5.3\SwiftForth\bin\allegro5.cfg r
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:527  _al_score_display_settings       [   2.54810] Score is : 939
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.54812] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.54814] Decoding visual no. 63...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.54818] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:238  display_pixel_format             [   2.54821] Accelarated: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:239  display_pixel_format             [   2.54823] Single-buffer: yes
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:243  display_pixel_format             [   2.54825] Swap method: undefined
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:244  display_pixel_format             [   2.54828] Color format: r8 g8 b8 a8, 32 bit
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:250  display_pixel_format             [   2.54830] Depth buffer: 32 bits
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:251  display_pixel_format             [   2.54832] Sample buffers: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:252  display_pixel_format             [   2.54835] Samples: 0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:212  debug_display_settings           [   2.54837] color: 32 (rgba 8888), depth: 32, stencil: 8, acc: 16161616, samples: 0/0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:398  _al_score_display_settings       [   2.54840] Single Buffer requirement not met.
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.54842] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.54844] Decoding visual no. 64...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.54849] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:238  display_pixel_format             [   2.54851] Accelarated: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:239  display_pixel_format             [   2.54854] Single-buffer: yes
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:243  display_pixel_format             [   2.54856] Swap method: undefined
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:244  display_pixel_format             [   2.54858] Color format: r8 g8 b8 a8, 32 bit
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:250  display_pixel_format             [   2.54861] Depth buffer: 16 bits
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:251  display_pixel_format             [   2.54863] Sample buffers: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:252  display_pixel_format             [   2.54865] Samples: 0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:212  debug_display_settings           [   2.54867] color: 32 (rgba 8888), depth: 16, stencil: 8, acc: 16161616, samples: 0/0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:398  _al_score_display_settings       [   2.54871] Single Buffer requirement not met.
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.54874] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.54876] Decoding visual no. 65...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.54881] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:238  display_pixel_format             [   2.54883] Accelarated: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:239  display_pixel_format             [   2.54886] Single-buffer: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:241  display_pixel_format             [   2.54888] Swap method: copy
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:244  display_pixel_format             [   2.54890] Color format: r8 g8 b8 a8, 32 bit
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:250  display_pixel_format             [   2.54893] Depth buffer: 32 bits
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:251  display_pixel_format             [   2.54895] Sample buffers: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:252  display_pixel_format             [   2.54897] Samples: 0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:212  debug_display_settings           [   2.54900] color: 32 (rgba 8888), depth: 32, stencil: 8, acc: 16161616, samples: 0/0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:527  _al_score_display_settings       [   2.54903] Score is : 840
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.54905] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.54907] Decoding visual no. 66...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.54973] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:238  display_pixel_format             [   2.54976] Accelarated: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:239  display_pixel_format             [   2.54978] Single-buffer: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:241  display_pixel_format             [   2.54980] Swap method: copy
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:244  display_pixel_format             [   2.54982] Color format: r8 g8 b8 a8, 32 bit
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:250  display_pixel_format             [   2.54984] Depth buffer: 16 bits
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:251  display_pixel_format             [   2.54986] Sample buffers: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:252  display_pixel_format             [   2.54988] Samples: 0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:212  debug_display_settings           [   2.54989] color: 32 (rgba 8888), depth: 16, stencil: 8, acc: 16161616, samples: 0/0
display  D E:\LIBS\LIBS71Build\allegro\src\display_settings.c:527  _al_score_display_settings       [   2.54992] Score is : 939
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.54994] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.54995] Decoding visual no. 67...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.54999] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:354  decode_pixel_format_attrib       [   2.55001] Not RGBA mode
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55003] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55005] Decoding visual no. 68...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55011] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:354  decode_pixel_format_attrib       [   2.55013] Not RGBA mode
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55017] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55019] Decoding visual no. 69...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55024] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:354  decode_pixel_format_attrib       [   2.55026] Not RGBA mode
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55028] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55030] Decoding visual no. 70...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55033] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:354  decode_pixel_format_attrib       [   2.55035] Not RGBA mode
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55037] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55039] Decoding visual no. 71...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55043] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55045] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55047] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55048] Decoding visual no. 72...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55053] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55055] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55058] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55059] Decoding visual no. 73...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55063] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55065] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55067] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55068] Decoding visual no. 74...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55072] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55080] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55084] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55086] Decoding visual no. 75...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55090] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55092] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55094] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55096] Decoding visual no. 76...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55105] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55109] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55113] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55115] Decoding visual no. 77...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55119] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55122] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55124] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55127] Decoding visual no. 78...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55131] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55133] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55142] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55144] Decoding visual no. 79...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55149] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55151] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55153] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55155] Decoding visual no. 80...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55166] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55169] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55171] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55172] Decoding visual no. 81...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55175] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55176] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55178] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55179] Decoding visual no. 82...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55181] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55183] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55184] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55185] Decoding visual no. 83...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55187] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55189] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55190] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55191] Decoding visual no. 84...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55193] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55194] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55196] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55198] Decoding visual no. 85...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55200] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55201] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55203] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55204] Decoding visual no. 86...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55207] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55209] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55211] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55213] Decoding visual no. 87...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55216] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55218] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55220] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55222] Decoding visual no. 88...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55225] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55227] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55229] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55231] Decoding visual no. 89...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55234] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55236] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55238] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55240] Decoding visual no. 90...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55243] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55245] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55248] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55250] Decoding visual no. 91...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55253] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55255] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55257] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55259] Decoding visual no. 92...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55265] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55267] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55269] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55271] Decoding visual no. 93...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55275] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55277] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55279] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55280] Decoding visual no. 94...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55284] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55286] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55288] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55289] Decoding visual no. 95...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55292] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55294] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55296] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55298] Decoding visual no. 96...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55301] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55303] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55305] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55307] Decoding visual no. 97...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55371] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55373] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55375] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55376] Decoding visual no. 98...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55378] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55380] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55381] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55382] Decoding visual no. 99...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55384] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55386] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55387] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55388] Decoding visual no. 100...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55390] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55392] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55393] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55395] Decoding visual no. 101...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55397] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55398] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55400] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55401] Decoding visual no. 102...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55403] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55405] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:762  get_available_pixel_formats_ext  [   2.55407] -- 
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:763  get_available_pixel_formats_ext  [   2.55408] Decoding visual no. 103...
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:334  decode_pixel_format_attrib       [   2.55410] Decoding:
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:349  decode_pixel_format_attrib       [   2.55412] Can't draw to window
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:781  get_available_pixel_formats_ext  [   2.55413] 34 visuals are good enough.
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:885  select_pixel_format              [   2.56827] Chose visual no. 5

display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:238  display_pixel_format             [   2.56832] Accelarated: yes
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:239  display_pixel_format             [   2.56834] Single-buffer: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:241  display_pixel_format             [   2.56837] Swap method: flip
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:244  display_pixel_format             [   2.56839] Color format: r8 g8 b8 a8, 32 bit
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:250  display_pixel_format             [   2.56841] Depth buffer: 24 bits
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:251  display_pixel_format             [   2.56844] Sample buffers: no
display  I E:\LIBS\LIBS71Build\allegro\src\win\wgl_disp.c:252  display_pixel_format             [   2.56846] Samples: 0
opengl   D E:\LIBS\LIBS71Build\allegro\src\opengl\extensions.c:732  _al_ogl_manage_extensions        [   2.59505] OpenGL Extensions:
opengl   D E:\LIBS\LIBS71Build\allegro\src\opengl\extensions.c:199  print_extensions                 [   2.59525] GL_3DFX_texture_compression_FXT1
opengl   D E:\LIBS\LIBS71Build\allegro\src\opengl\extensions.c:199  print_extensions                 [   2.59527] GL_AMD_depth_clamp_separate
opengl   D E:\LIBS\LIBS71Build\allegro\src\opengl\extensions.c:199  print_extensions                 [   2.59529] GL_AMD_vertex_shader_layer
